data_hora,id_veiculo,linha,latitude,longitude,numero_passageiros,tempo_viagem_minutos,hora,horario_pico,situacao
2024-03-16 04:07:00,Ônibus 28,Linha 404,-23.563681,-46.644929,24,76,4,0,Lenta
2024-03-10 14:46:00,Ônibus 18,Linha 404,-23.583174,-46.677479,28,77,14,0,Lenta
2024-03-07 17:08:00,Ônibus 18,Linha 202,-23.595545,-46.63931,22,19,17,0,Lenta
2024-03-12 18:53:00,Ônibus 17,Linha 505,-23.588352,-46.653951,0,63,18,0,Lenta
2024-03-26 16:58:00,Ônibus 8,Linha 303,-23.558822,-46.660538,32,25,16,1,Rapida
2024-03-02 12:10:00,Ônibus 7,Linha 404,-23.591975,-46.642593,15,16,12,0,Lenta
2024-03-06 08:48:00,Ônibus 2,Linha 505,-23.576979,-46.674032,30,86,8,1,Rapida
2024-03-16 06:52:00,Ônibus 10,Linha 505,-23.563037,-46.660632,27,40,6,0,Lenta
2024-03-21 02:55:00,Ônibus 24,Linha 101,-23.566994,-46.658125,19,60,2,0,Lenta
2024-03-14 03:34:00,Ônibus 19,Linha 505,-23.596896,-46.669485,17,17,3,0,Lenta
2024-03-12 22:42:00,Ônibus 24,Linha 404,-23.558697,-46.65485,8,49,22,0,Lenta
2024-03-16 14:08:00,Ônibus 8,Linha 101,-23.595319,-46.66162,7,44,14,0,Lenta
2024-03-10 04:24:00,Ônibus 17,Linha 505,-23.588486,-46.670031,1,82,4,0,Lenta
2024-03-16 22:40:00,Ônibus 22,Linha 202,-23.591159,-46.633751,13,80,22,0,Lenta
2024-03-05 15:16:00,Ônibus 25,Linha 505,-23.553418,-46.654534,25,14,15,0,Lenta
2024-03-19 18:32:00,Ônibus 5,Linha 505,-23.570815,-46.670692,5,33,18,0,Lenta
2024-03-08 21:01:00,Ônibus 26,Linha 404,-23.59751,-46.633182,18,28,21,0,Lenta
2024-03-17 07:03:00,Ônibus 22,Linha 505,-23.578261,-46.64349,24,30,7,0,Lenta
2024-03-03 16:39:00,Ônibus 4,Linha 202,-23.572566,-46.668364,1,34,16,0,Lenta
2024-03-19 21:36:00,Ônibus 2,Linha 202,-23.571764,-46.671196,2,40,21,0,Lenta
2024-03-05 19:47:00,Ônibus 28,Linha 101,-23.572592,-46.679152,29,42,19,0,Lenta
2024-03-19 15:17:00,Ônibus 10,Linha 101,-23.582609,-46.665833,36,28,15,1,Rapida
2024-03-27 21:31:00,Ônibus 28,Linha 303,-23.575089,-46.648889,3,32,21,0,Lenta
2024-03-23 09:14:00,Ônibus 17,Linha 202,-23.590704,-46.645335,37,53,9,1,Rapida
2024-03-02 00:06:00,Ônibus 21,Linha 101,-23.575642,-46.673369,13,52,0,0,Lenta
2024-03-07 22:33:00,Ônibus 27,Linha 505,-23.593367,-46.646055,11,35,22,0,Lenta
2024-03-10 21:13:00,Ônibus 24,Linha 303,-23.573832,-46.635488,16,86,21,0,Lenta
2024-03-14 03:03:00,Ônibus 19,Linha 303,-23.575212,-46.639469,15,21,3,0,Lenta
2024-03-13 20:34:00,Ônibus 27,Linha 202,-23.574522,-46.633954,15,51,20,0,Lenta
2024-03-26 10:27:00,Ônibus 29,Linha 101,-23.561705,-46.660294,12,47,10,0,Lenta
2024-03-16 00:09:00,Ônibus 4,Linha 101,-23.554148,-46.661088,36,31,0,1,Rapida
2024-03-25 23:34:00,Ônibus 23,Linha 101,-23.568062,-46.666244,20,27,23,0,Lenta
2024-03-16 17:48:00,Ônibus 21,Linha 202,-23.570935,-46.655036,8,89,17,0,Lenta
2024-03-27 13:15:00,Ônibus 10,Linha 505,-23.55348,-46.661677,25,71,13,0,Lenta
2024-03-14 00:26:00,Ônibus 27,Linha 202,-23.571069,-46.67909,26,48,0,0,Lenta
2024-03-26 19:13:00,Ônibus 29,Linha 404,-23.578646,-46.653372,39,47,19,1,Rapida
2024-03-30 03:09:00,Ônibus 17,Linha 404,-23.597882,-46.653985,34,62,3,1,Rapida
2024-03-16 15:17:00,Ônibus 28,Linha 202,-23.568869,-46.677397,30,56,15,1,Rapida
2024-03-25 18:56:00,Ônibus 3,Linha 101,-23.563144,-46.648365,16,44,18,0,Lenta
2024-03-30 17:29:00,Ônibus 10,Linha 505,-23.598619,-46.652605,16,45,17,0,Lenta
2024-03-16 02:31:00,Ônibus 2,Linha 202,-23.562044,-46.636425,9,52,2,0,Lenta
2024-03-27 22:41:00,Ônibus 19,Linha 202,-23.593367,-46.64468,6,57,22,0,Lenta
2024-03-20 17:48:00,Ônibus 6,Linha 101,-23.586926,-46.632825,14,16,17,0,Lenta
2024-03-17 10:54:00,Ônibus 11,Linha 202,-23.572311,-46.656719,28,38,10,0,Lenta
2024-03-30 03:25:00,Ônibus 10,Linha 303,-23.565217,-46.672292,2,36,3,0,Lenta
2024-03-08 08:40:00,Ônibus 16,Linha 101,-23.592996,-46.645366,16,85,8,0,Lenta
2024-03-04 04:08:00,Ônibus 6,Linha 101,-23.562955,-46.656921,39,63,4,1,Rapida
2024-03-18 05:17:00,Ônibus 10,Linha 303,-23.566036,-46.637426,19,65,5,0,Lenta
2024-03-28 02:40:00,Ônibus 14,Linha 202,-23.550349,-46.647113,4,30,2,0,Lenta
2024-03-24 05:46:00,Ônibus 25,Linha 101,-23.565567,-46.658973,17,84,5,0,Lenta
2024-03-05 00:33:00,Ônibus 17,Linha 303,-23.595303,-46.64199,13,53,0,0,Lenta
2024-03-12 01:37:00,Ônibus 7,Linha 505,-23.579545,-46.652354,31,86,1,1,Rapida
2024-03-12 01:57:00,Ônibus 15,Linha 404,-23.571779,-46.676601,33,25,1,1,Rapida
2024-03-20 06:33:00,Ônibus 8,Linha 404,-23.598176,-46.630301,36,61,6,1,Rapida
2024-03-21 00:27:00,Ônibus 29,Linha 505,-23.564559,-46.642585,35,77,0,1,Rapida
2024-03-02 16:44:00,Ônibus 22,Linha 101,-23.559679,-46.661055,40,33,16,1,Rapida
2024-03-07 19:08:00,Ônibus 14,Linha 303,-23.5966,-46.659318,38,66,19,1,Rapida
2024-03-12 16:13:00,Ônibus 7,Linha 505,-23.555114,-46.642302,27,42,16,0,Lenta
2024-03-04 00:11:00,Ônibus 28,Linha 202,-23.5597,-46.645544,13,25,0,0,Lenta
2024-03-07 22:14:00,Ônibus 23,Linha 404,-23.599262,-46.647323,40,23,22,1,Rapida
2024-03-08 03:16:00,Ônibus 6,Linha 202,-23.584455,-46.641136,35,13,3,1,Rapida
2024-03-19 12:01:00,Ônibus 4,Linha 303,-23.565131,-46.645755,21,13,12,0,Lenta
2024-03-29 00:39:00,Ônibus 26,Linha 303,-23.562484,-46.665146,28,78,0,0,Lenta
2024-03-09 00:08:00,Ônibus 13,Linha 505,-23.552793,-46.671578,32,22,0,1,Rapida
2024-03-18 17:59:00,Ônibus 10,Linha 101,-23.576322,-46.661892,22,43,17,0,Lenta
2024-03-08 08:54:00,Ônibus 25,Linha 101,-23.569232,-46.644779,36,35,8,1,Rapida
2024-03-05 08:22:00,Ônibus 21,Linha 404,-23.583908,-46.642663,36,47,8,1,Rapida
2024-03-12 03:27:00,Ônibus 9,Linha 404,-23.576598,-46.633062,8,32,3,0,Lenta
2024-03-05 12:37:00,Ônibus 14,Linha 101,-23.597906,-46.635415,28,61,12,0,Lenta
2024-03-22 06:24:00,Ônibus 30,Linha 505,-23.56362,-46.650053,9,47,6,0,Lenta
2024-03-30 16:54:00,Ônibus 19,Linha 101,-23.572164,-46.643276,40,31,16,1,Rapida
2024-03-09 12:02:00,Ônibus 8,Linha 303,-23.595446,-46.64488,40,80,12,1,Rapida
2024-03-17 19:14:00,Ônibus 21,Linha 303,-23.550597,-46.673695,17,19,19,0,Lenta
2024-03-25 00:24:00,Ônibus 7,Linha 202,-23.573163,-46.671242,40,76,0,1,Rapida
2024-03-14 20:45:00,Ônibus 24,Linha 303,-23.584336,-46.632799,22,12,20,0,Lenta
2024-03-23 09:39:00,Ônibus 23,Linha 202,-23.579664,-46.657924,2,65,9,0,Lenta
2024-03-23 17:14:00,Ônibus 30,Linha 404,-23.586402,-46.663763,38,20,17,1,Rapida
2024-03-07 04:24:00,Ônibus 6,Linha 404,-23.566056,-46.637324,22,32,4,0,Lenta
2024-03-21 17:02:00,Ônibus 5,Linha 202,-23.561071,-46.640794,18,36,17,0,Lenta
2024-03-14 08:45:00,Ônibus 30,Linha 303,-23.599845,-46.631838,10,50,8,0,Lenta
2024-03-20 09:20:00,Ônibus 4,Linha 505,-23.557941,-46.637318,34,15,9,1,Rapida
2024-03-03 06:10:00,Ônibus 1,Linha 202,-23.579879,-46.66155,23,22,6,0,Lenta
2024-03-08 12:54:00,Ônibus 2,Linha 101,-23.559842,-46.641258,8,60,12,0,Lenta
2024-03-13 08:44:00,Ônibus 8,Linha 202,-23.575782,-46.652177,6,24,8,0,Lenta
2024-03-30 16:23:00,Ônibus 2,Linha 303,-23.563056,-46.654323,37,27,16,1,Rapida
2024-03-11 20:00:00,Ônibus 13,Linha 404,-23.57158,-46.640692,26,32,20,0,Lenta
2024-03-11 08:31:00,Ônibus 2,Linha 505,-23.583252,-46.632947,4,27,8,0,Lenta
2024-03-19 08:08:00,Ônibus 14,Linha 101,-23.593869,-46.665724,32,68,8,1,Rapida
2024-03-27 07:53:00,Ônibus 22,Linha 505,-23.57372,-46.665183,32,69,7,1,Rapida
2024-03-03 04:24:00,Ônibus 12,Linha 101,-23.57572,-46.671432,20,51,4,0,Lenta
2024-03-04 21:42:00,Ônibus 5,Linha 404,-23.59302,-46.649578,39,81,21,1,Rapida
2024-03-31 00:36:00,Ônibus 27,Linha 202,-23.596433,-46.636951,33,57,0,1,Rapida
2024-03-06 03:26:00,Ônibus 10,Linha 202,-23.550558,-46.638628,35,52,3,1,Rapida
2024-03-16 00:04:00,Ônibus 1,Linha 404,-23.587188,-46.667659,9,55,0,0,Lenta
2024-03-13 15:25:00,Ônibus 17,Linha 202,-23.562929,-46.63733,36,56,15,1,Rapida
2024-03-25 06:08:00,Ônibus 20,Linha 404,-23.57053,-46.672249,6,82,6,0,Lenta
2024-03-21 09:23:00,Ônibus 25,Linha 404,-23.572944,-46.656349,35,66,9,1,Rapida
2024-03-13 21:07:00,Ônibus 15,Linha 505,-23.562371,-46.638057,22,18,21,0,Lenta
2024-03-22 01:39:00,Ônibus 28,Linha 202,-23.582275,-46.631293,36,40,1,1,Rapida
2024-03-04 12:54:00,Ônibus 1,Linha 505,-23.588685,-46.6404,3,37,12,0,Lenta
2024-03-14 04:42:00,Ônibus 19,Linha 101,-23.57192,-46.651858,17,53,4,0,Lenta
2024-03-02 07:28:00,Ônibus 12,Linha 404,-23.573159,-46.630936,37,67,7,1,Rapida
2024-03-06 08:58:00,Ônibus 29,Linha 101,-23.581109,-46.649192,28,56,8,0,Lenta
2024-03-09 02:04:00,Ônibus 14,Linha 101,-23.553219,-46.639665,30,13,2,1,Rapida
2024-03-22 16:31:00,Ônibus 3,Linha 404,-23.576896,-46.659294,13,85,16,0,Lenta
2024-03-30 22:29:00,Ônibus 3,Linha 404,-23.588464,-46.679186,35,20,22,1,Rapida
2024-03-15 19:46:00,Ônibus 5,Linha 505,-23.577745,-46.653556,8,49,19,0,Lenta
2024-03-12 05:12:00,Ônibus 6,Linha 505,-23.575211,-46.651295,28,53,5,0,Lenta
2024-03-25 01:26:00,Ônibus 4,Linha 404,-23.568529,-46.630584,6,76,1,0,Lenta
2024-03-10 17:02:00,Ônibus 17,Linha 303,-23.562053,-46.662016,32,79,17,1,Rapida
2024-03-23 09:19:00,Ônibus 7,Linha 505,-23.577711,-46.647328,13,88,9,0,Lenta
2024-03-11 15:07:00,Ônibus 4,Linha 101,-23.560186,-46.644853,13,56,15,0,Lenta
2024-03-16 00:42:00,Ônibus 14,Linha 101,-23.55705,-46.675009,37,16,0,1,Rapida
2024-03-10 19:14:00,Ônibus 28,Linha 101,-23.557072,-46.675693,20,18,19,0,Lenta
2024-03-23 12:51:00,Ônibus 30,Linha 202,-23.573953,-46.643133,40,24,12,1,Rapida
2024-03-21 23:43:00,Ônibus 27,Linha 303,-23.580638,-46.631899,3,87,23,0,Lenta
2024-03-05 00:36:00,Ônibus 11,Linha 202,-23.580564,-46.65501,37,11,0,1,Rapida
2024-03-09 13:58:00,Ônibus 16,Linha 404,-23.552628,-46.657118,4,83,13,0,Lenta
2024-03-09 19:36:00,Ônibus 15,Linha 202,-23.574711,-46.642028,4,14,19,0,Lenta
2024-03-26 16:20:00,Ônibus 5,Linha 101,-23.568476,-46.638989,30,73,16,1,Rapida
2024-03-06 04:44:00,Ônibus 17,Linha 404,-23.569392,-46.667791,6,17,4,0,Lenta
2024-03-22 11:43:00,Ônibus 25,Linha 101,-23.583999,-46.679777,18,29,11,0,Lenta
2024-03-23 08:17:00,Ônibus 30,Linha 202,-23.567486,-46.679761,34,69,8,1,Rapida
2024-03-03 16:02:00,Ônibus 17,Linha 404,-23.572754,-46.636339,13,27,16,0,Lenta
2024-03-07 00:21:00,Ônibus 9,Linha 505,-23.572402,-46.643846,31,75,0,1,Rapida
2024-03-07 18:45:00,Ônibus 24,Linha 404,-23.583301,-46.636481,25,79,18,0,Lenta
2024-03-27 07:43:00,Ônibus 8,Linha 505,-23.555126,-46.678233,33,33,7,1,Rapida
2024-03-05 03:18:00,Ônibus 14,Linha 202,-23.562922,-46.630664,5,15,3,0,Lenta
2024-03-14 11:04:00,Ônibus 12,Linha 404,-23.598098,-46.666969,39,13,11,1,Rapida
2024-03-17 10:26:00,Ônibus 23,Linha 505,-23.57882,-46.660098,1,42,10,0,Lenta
2024-03-07 22:16:00,Ônibus 24,Linha 202,-23.583164,-46.644357,20,78,22,0,Lenta
2024-03-18 03:48:00,Ônibus 22,Linha 202,-23.585965,-46.64648,20,82,3,0,Lenta
2024-03-11 17:55:00,Ônibus 11,Linha 505,-23.586454,-46.679006,3,38,17,0,Lenta
2024-03-12 21:13:00,Ônibus 17,Linha 505,-23.583166,-46.6509,25,79,21,0,Lenta
2024-03-20 07:50:00,Ônibus 21,Linha 202,-23.595189,-46.643907,40,16,7,1,Rapida
2024-03-20 06:46:00,Ônibus 29,Linha 404,-23.559072,-46.652043,9,32,6,0,Lenta
2024-03-26 01:12:00,Ônibus 11,Linha 505,-23.56193,-46.647086,20,74,1,0,Lenta
2024-03-05 13:55:00,Ônibus 15,Linha 202,-23.577228,-46.66283,6,52,13,0,Lenta
2024-03-30 12:44:00,Ônibus 12,Linha 505,-23.565308,-46.675631,39,31,12,1,Rapida
2024-03-13 19:31:00,Ônibus 15,Linha 404,-23.57755,-46.645265,25,44,19,0,Lenta
2024-03-16 05:22:00,Ônibus 14,Linha 404,-23.590389,-46.654742,9,79,5,0,Lenta
2024-03-02 17:55:00,Ônibus 15,Linha 101,-23.58563,-46.679027,22,58,17,0,Lenta
2024-03-21 14:10:00,Ônibus 24,Linha 101,-23.598943,-46.67698,19,41,14,0,Lenta
2024-03-06 19:12:00,Ônibus 30,Linha 505,-23.558906,-46.654443,23,40,19,0,Lenta
2024-03-12 04:15:00,Ônibus 15,Linha 505,-23.555882,-46.658527,1,78,4,0,Lenta
2024-03-29 14:36:00,Ônibus 26,Linha 101,-23.578661,-46.634252,10,49,14,0,Lenta
2024-03-23 02:24:00,Ônibus 2,Linha 101,-23.581073,-46.651021,32,24,2,1,Rapida
2024-03-26 14:23:00,Ônibus 20,Linha 202,-23.553205,-46.677911,13,70,14,0,Lenta
2024-03-04 04:51:00,Ônibus 16,Linha 202,-23.579868,-46.667493,33,26,4,1,Rapida
2024-03-11 16:06:00,Ônibus 12,Linha 202,-23.59783,-46.654284,22,32,16,0,Lenta
2024-03-10 16:34:00,Ônibus 9,Linha 303,-23.556282,-46.658494,4,69,16,0,Lenta
2024-03-09 20:33:00,Ônibus 17,Linha 404,-23.551847,-46.642594,12,82,20,0,Lenta
2024-03-01 18:26:00,Ônibus 11,Linha 404,-23.55593,-46.644042,7,79,18,0,Lenta
2024-03-24 08:11:00,Ônibus 6,Linha 101,-23.572433,-46.673155,6,61,8,0,Lenta
2024-03-05 08:35:00,Ônibus 9,Linha 101,-23.590401,-46.635323,34,53,8,1,Rapida
2024-03-02 20:10:00,Ônibus 29,Linha 202,-23.572034,-46.651206,38,24,20,1,Rapida
2024-03-29 20:22:00,Ônibus 17,Linha 101,-23.555641,-46.67163,6,12,20,0,Lenta
2024-03-19 12:58:00,Ônibus 16,Linha 303,-23.597756,-46.642168,13,52,12,0,Lenta
2024-03-22 11:40:00,Ônibus 19,Linha 101,-23.580623,-46.676339,38,70,11,1,Rapida
2024-03-20 08:22:00,Ônibus 3,Linha 505,-23.576484,-46.642319,15,19,8,0,Lenta
2024-03-06 15:55:00,Ônibus 29,Linha 505,-23.575541,-46.671858,16,28,15,0,Lenta
2024-03-30 13:16:00,Ônibus 6,Linha 202,-23.595744,-46.65206,26,82,13,0,Lenta
2024-03-12 15:25:00,Ônibus 24,Linha 101,-23.585318,-46.663638,11,19,15,0,Lenta
2024-03-06 15:17:00,Ônibus 2,Linha 202,-23.554377,-46.6659,28,11,15,0,Lenta
2024-03-14 20:10:00,Ônibus 2,Linha 505,-23.596253,-46.641498,40,25,20,1,Rapida
2024-03-03 04:13:00,Ônibus 20,Linha 505,-23.599649,-46.631788,37,32,4,1,Rapida
2024-03-13 01:06:00,Ônibus 28,Linha 505,-23.565948,-46.633047,39,86,1,1,Rapida
2024-03-24 03:45:00,Ônibus 5,Linha 505,-23.565926,-46.637606,23,58,3,0,Lenta
2024-03-29 01:43:00,Ônibus 24,Linha 202,-23.59915,-46.666708,40,82,1,1,Rapida
2024-03-06 16:10:00,Ônibus 15,Linha 303,-23.578023,-46.642055,14,27,16,0,Lenta
2024-03-18 11:53:00,Ônibus 11,Linha 404,-23.594234,-46.650849,26,34,11,0,Lenta
2024-03-17 01:12:00,Ônibus 8,Linha 202,-23.567898,-46.666606,18,77,1,0,Lenta
2024-03-07 16:17:00,Ônibus 29,Linha 505,-23.55104,-46.668108,8,77,16,0,Lenta
2024-03-04 13:32:00,Ônibus 17,Linha 101,-23.579681,-46.665667,14,77,13,0,Lenta
2024-03-24 21:48:00,Ônibus 12,Linha 505,-23.55755,-46.664135,2,53,21,0,Lenta
2024-03-23 22:31:00,Ônibus 2,Linha 505,-23.596851,-46.659697,27,84,22,0,Lenta
2024-03-27 22:16:00,Ônibus 8,Linha 404,-23.550868,-46.655148,16,19,22,0,Lenta
2024-03-01 17:53:00,Ônibus 12,Linha 404,-23.582106,-46.644932,28,41,17,0,Lenta
2024-03-18 16:53:00,Ônibus 13,Linha 505,-23.587589,-46.644433,9,58,16,0,Lenta
2024-03-16 04:35:00,Ônibus 21,Linha 202,-23.557962,-46.653608,35,30,4,1,Rapida
2024-03-02 04:47:00,Ônibus 12,Linha 505,-23.569922,-46.663927,6,82,4,0,Lenta
2024-03-12 19:03:00,Ônibus 5,Linha 101,-23.567828,-46.679222,7,38,19,0,Lenta
2024-03-17 10:06:00,Ônibus 28,Linha 202,-23.592272,-46.655854,26,16,10,0,Lenta
2024-03-24 21:22:00,Ônibus 12,Linha 101,-23.577106,-46.655245,24,81,21,0,Lenta
2024-03-04 04:32:00,Ônibus 19,Linha 202,-23.597167,-46.640853,17,10,4,0,Lenta
2024-03-01 14:50:00,Ônibus 8,Linha 101,-23.568461,-46.634805,9,69,14,0,Lenta
2024-03-06 02:47:00,Ônibus 19,Linha 303,-23.569622,-46.634951,20,86,2,0,Lenta
2024-03-09 21:54:00,Ônibus 9,Linha 101,-23.573451,-46.666642,3,25,21,0,Lenta
2024-03-02 06:59:00,Ônibus 10,Linha 202,-23.58812,-46.651969,22,62,6,0,Lenta
2024-03-21 12:48:00,Ônibus 25,Linha 505,-23.555424,-46.663896,27,16,12,0,Lenta
2024-03-15 01:49:00,Ônibus 5,Linha 101,-23.572156,-46.666998,27,51,1,0,Lenta
2024-03-04 22:48:00,Ônibus 4,Linha 303,-23.570828,-46.673317,22,71,22,0,Lenta
2024-03-13 20:09:00,Ônibus 26,Linha 505,-23.553921,-46.660135,37,50,20,1,Rapida
2024-03-01 10:04:00,Ônibus 21,Linha 404,-23.586035,-46.640884,10,39,10,0,Lenta
2024-03-20 08:17:00,Ônibus 25,Linha 101,-23.593909,-46.668477,17,56,8,0,Lenta
2024-03-18 13:54:00,Ônibus 6,Linha 505,-23.573465,-46.644037,37,46,13,1,Rapida
2024-03-16 05:13:00,Ônibus 24,Linha 202,-23.552568,-46.646489,39,52,5,1,Rapida
2024-03-19 17:25:00,Ônibus 27,Linha 303,-23.593191,-46.67316,29,27,17,0,Lenta
2024-03-01 08:22:00,Ônibus 23,Linha 202,-23.574251,-46.6671,5,86,8,0,Lenta
2024-03-24 21:59:00,Ônibus 2,Linha 404,-23.58698,-46.663115,1,38,21,0,Lenta
2024-03-23 20:47:00,Ônibus 29,Linha 202,-23.569562,-46.675681,38,12,20,1,Rapida
2024-03-02 07:28:00,Ônibus 23,Linha 303,-23.587643,-46.636667,15,66,7,0,Lenta
2024-03-26 09:52:00,Ônibus 19,Linha 101,-23.56195,-46.632178,20,64,9,0,Lenta
2024-03-19 07:52:00,Ônibus 14,Linha 404,-23.557965,-46.661596,10,74,7,0,Lenta
2024-03-28 03:32:00,Ônibus 7,Linha 404,-23.598167,-46.661169,37,41,3,1,Rapida
2024-03-25 13:50:00,Ônibus 25,Linha 404,-23.555172,-46.67743,35,56,13,1,Rapida
2024-03-12 13:16:00,Ônibus 23,Linha 505,-23.579203,-46.631406,20,19,13,0,Lenta
2024-03-28 15:12:00,Ônibus 21,Linha 202,-23.567281,-46.639497,38,65,15,1,Rapida
2024-03-15 10:00:00,Ônibus 24,Linha 202,-23.58558,-46.657989,14,62,10,0,Lenta
2024-03-02 05:19:00,Ônibus 11,Linha 404,-23.57874,-46.645498,28,38,5,0,Lenta
2024-03-22 19:45:00,Ônibus 20,Linha 101,-23.588639,-46.649368,31,30,19,1,Rapida
2024-03-09 06:37:00,Ônibus 12,Linha 505,-23.586046,-46.638272,31,24,6,1,Rapida
2024-03-27 17:22:00,Ônibus 16,Linha 101,-23.580456,-46.635356,24,90,17,0,Lenta
2024-03-06 14:08:00,Ônibus 19,Linha 202,-23.585671,-46.668286,0,38,14,0,Lenta
2024-03-01 05:41:00,Ônibus 8,Linha 404,-23.599468,-46.650128,27,12,5,0,Lenta
2024-03-21 17:33:00,Ônibus 24,Linha 404,-23.567675,-46.638485,29,17,17,0,Lenta
2024-03-22 03:41:00,Ônibus 21,Linha 404,-23.581043,-46.67958,31,87,3,1,Rapida
2024-03-10 04:36:00,Ônibus 17,Linha 101,-23.582347,-46.667883,13,49,4,0,Lenta
2024-03-22 22:05:00,Ônibus 15,Linha 505,-23.574496,-46.679514,30,35,22,1,Rapida
2024-03-02 13:39:00,Ônibus 29,Linha 303,-23.599395,-46.658617,20,73,13,0,Lenta
2024-03-11 05:12:00,Ônibus 9,Linha 101,-23.58547,-46.6757,17,32,5,0,Lenta
2024-03-22 14:47:00,Ônibus 14,Linha 202,-23.562224,-46.648544,2,17,14,0,Lenta
2024-03-16 22:04:00,Ônibus 25,Linha 505,-23.579525,-46.669056,24,78,22,0,Lenta
2024-03-03 05:12:00,Ônibus 15,Linha 505,-23.550834,-46.634369,26,17,5,0,Lenta
2024-03-28 06:22:00,Ônibus 15,Linha 202,-23.573202,-46.634112,12,32,6,0,Lenta
2024-03-15 19:14:00,Ônibus 9,Linha 101,-23.551817,-46.650428,1,19,19,0,Lenta
2024-03-11 01:15:00,Ônibus 17,Linha 202,-23.576072,-46.674992,37,46,1,1,Rapida
2024-03-28 23:44:00,Ônibus 18,Linha 505,-23.593902,-46.660534,17,32,23,0,Lenta
2024-03-22 19:33:00,Ônibus 6,Linha 303,-23.573537,-46.644486,26,44,19,0,Lenta
2024-03-28 05:06:00,Ônibus 29,Linha 101,-23.591416,-46.641923,34,49,5,1,Rapida
2024-03-24 08:06:00,Ônibus 16,Linha 101,-23.564064,-46.673783,36,27,8,1,Rapida
2024-03-23 21:03:00,Ônibus 12,Linha 202,-23.557524,-46.66209,31,25,21,1,Rapida
2024-03-09 12:23:00,Ônibus 21,Linha 202,-23.588114,-46.669403,29,21,12,0,Lenta
2024-03-11 02:22:00,Ônibus 13,Linha 202,-23.566347,-46.674332,40,22,2,1,Rapida
2024-03-24 18:55:00,Ônibus 7,Linha 505,-23.559186,-46.668345,36,50,18,1,Rapida
2024-03-22 21:23:00,Ônibus 18,Linha 404,-23.551704,-46.644247,39,72,21,1,Rapida
2024-03-21 10:57:00,Ônibus 8,Linha 202,-23.597214,-46.666879,4,90,10,0,Lenta
2024-03-02 16:27:00,Ônibus 23,Linha 505,-23.573299,-46.645338,24,75,16,0,Lenta
2024-03-29 11:32:00,Ônibus 26,Linha 303,-23.56879,-46.63991,15,84,11,0,Lenta
2024-03-19 01:18:00,Ônibus 11,Linha 303,-23.562141,-46.677314,18,18,1,0,Lenta
2024-03-31 01:40:00,Ônibus 21,Linha 202,-23.550491,-46.655761,7,26,1,0,Lenta
2024-03-20 05:17:00,Ônibus 27,Linha 303,-23.562855,-46.651867,5,31,5,0,Lenta
2024-03-21 01:10:00,Ônibus 5,Linha 505,-23.563282,-46.669637,36,76,1,1,Rapida
2024-03-04 21:19:00,Ônibus 26,Linha 202,-23.559773,-46.641901,9,11,21,0,Lenta
2024-03-29 19:05:00,Ônibus 21,Linha 303,-23.578721,-46.640362,36,48,19,1,Rapida
2024-03-26 00:29:00,Ônibus 25,Linha 505,-23.560123,-46.647559,13,11,0,0,Lenta
2024-03-10 20:45:00,Ônibus 20,Linha 505,-23.569989,-46.670218,5,72,20,0,Lenta
2024-03-28 22:11:00,Ônibus 29,Linha 303,-23.580821,-46.643929,1,24,22,0,Lenta
2024-03-07 12:48:00,Ônibus 24,Linha 303,-23.592532,-46.66749,7,24,12,0,Lenta
2024-03-17 16:25:00,Ônibus 27,Linha 505,-23.554835,-46.651641,29,32,16,0,Lenta
2024-03-14 12:25:00,Ônibus 10,Linha 505,-23.567299,-46.655791,38,66,12,1,Rapida
2024-03-17 22:02:00,Ônibus 5,Linha 202,-23.581301,-46.635726,12,33,22,0,Lenta
2024-03-28 01:21:00,Ônibus 4,Linha 101,-23.567343,-46.667028,0,83,1,0,Lenta
2024-03-20 10:29:00,Ônibus 20,Linha 202,-23.564299,-46.673808,33,72,10,1,Rapida
2024-03-17 02:16:00,Ônibus 10,Linha 202,-23.584217,-46.679624,37,13,2,1,Rapida
2024-03-22 08:29:00,Ônibus 19,Linha 303,-23.585742,-46.652889,12,42,8,0,Lenta
2024-03-20 06:04:00,Ônibus 24,Linha 303,-23.58256,-46.67248,6,21,6,0,Lenta
2024-03-15 18:36:00,Ônibus 25,Linha 101,-23.560673,-46.649689,8,11,18,0,Lenta
2024-03-13 21:13:00,Ônibus 17,Linha 404,-23.577427,-46.639428,16,84,21,0,Lenta
2024-03-27 02:33:00,Ônibus 10,Linha 202,-23.554834,-46.654881,22,50,2,0,Lenta
2024-03-21 16:38:00,Ônibus 9,Linha 202,-23.590481,-46.645721,8,45,16,0,Lenta
2024-03-25 09:37:00,Ônibus 2,Linha 404,-23.586991,-46.675641,32,69,9,1,Rapida
2024-03-19 07:12:00,Ônibus 1,Linha 303,-23.599867,-46.663479,28,61,7,0,Lenta
2024-03-26 13:21:00,Ônibus 8,Linha 404,-23.589555,-46.673212,3,84,13,0,Lenta
2024-03-16 09:46:00,Ônibus 1,Linha 505,-23.570942,-46.645644,32,51,9,1,Rapida
2024-03-29 20:45:00,Ônibus 28,Linha 404,-23.558633,-46.648583,13,66,20,0,Lenta
2024-03-14 14:13:00,Ônibus 9,Linha 303,-23.553045,-46.677309,33,46,14,1,Rapida
2024-03-07 00:12:00,Ônibus 28,Linha 505,-23.599024,-46.662628,32,54,0,1,Rapida
